NOMBRE,Customer Service,Microsoft Office,Microsoft Excel,Teamwork,Microsoft Word,Leadership,Strategic Planning,English,Project Management,Sales,Microsoft PowerPoint,Management,Team Leadership,Communication,Negotiation,Engineering,Business Strategy,Mining,Project Planning,AutoCAD,Telecommunications,Business Management,Change Management,Construction,Construction Management,Marketing,Sales Management,Social Media,Accountability,Research,Petroleum,Oil & Gas,Oilfield,Onshore Operations,Gas,Drilling,Offshore Drilling,Upstream,Petroleum Engineering,Energy,Analytical Skills,Logistics Management,Operations Management,Shipping,Supply Chain Management,Budgeting,Procurement,Adobe Photoshop,Spanish,SAP Products,Inspection,Completion,Pharmaceutics,Public Speaking,Pharmacy,Education,Lecturing,Proactive Monitoring,Competency Based Interviewing,Team Building,Fast-Moving Consumer Goods (FMCG),Marketing Strategy,Strategy,Networking,Linux,Cisco Systems Products,Hospitality,Automotive,Continuous Improvement,Manufacturing,Lean Manufacturing,Business Planning,Problem Solving,Customer Satisfaction,Graphic Design,Corporate Identity,Research and Development (R&D),Brand Loyalty,Radio Frequency (RF),Internet Protocol (IP),Consultative Selling,Internet Protocol Suite (TCP/IP),Team Management,C (Programming Language),C++,Product Development,Transportation,Aviation,Airlines,Commercial Aviation,Administrative Assistance,Customer-focused Service,Recruiting,Microsoft Project,Training,ITIL,Civil Engineering,Business Analysis,Process Improvement,Food Safety,Food & Beverage,Agriculture,Can Do Approach,SAP ERP,Financial Analysis,Autodesk Inventor,Project Engineering,SOLIDWORKS,Electrical Engineering,Hazard Analysis and Critical Control Points (HACCP),Windows Server,Java,Adaptation,Critical Thinking,Easily Adaptable,Proposal Leadership,New Business Development,Quality Control,Quality Assurance,Preventive Maintenance,Maritime,Hospitals,Retail Packaging,Electrical Controls,Cost Accounting,International Sales,Medical Devices,Adobe Premiere Pro,Sustainable Design,SketchUp,Revit,Urban Design,Architectural Design,Adobe Illustrator,Interior Design,Architecture,Front-end Development,JavaScript,PHP,Business Development,Data Analysis,Administration,Inventory Management,Inventory Control,Process Engineering,5S,Insurance,Law,Contract Management,Contractors,Human Resources (HR),Team Spirit,Bookkeeping,Journalism,Public Relations,Advertising,Editing,Account Reconciliation,Finance,Microsoft Outlook,Agribusiness,PHP Applications,"Environment, Health, and Safety (EHS)",Target Orientation,.NET Framework,Informix,PowerBuilder,Quantity Surveying,Dutch,Coaching,Offset Printing,Business-to-Business (B2B),Account Management,Magazines,Pre-press,Time Management,Telecommuting,Geographic Information Systems (GIS),Adobe InDesign,Product Management,Product Marketing,Windows,Wireless Communications Systems,Nutrition,Driving Results,Production Management,Personal Development,Medicine,Healthcare,Teaching,Social Media Marketing,Solution Selling,Digital Marketing,Financial Modeling,Fixed Assets,Financial Reporting,Good Manufacturing Practice (GMP),Standard Operating Procedure (SOP),Contract Negotiation,Purchasing,Sales & Marketing,Maritime Operations,Information Technology,International Shipping,Freight,Commissioning,Organizational Development,Renewable Energy,External Audit,Auditing,Business Control,Accounting,Customer Support,Liability,Business Insights,Computer Hardware Troubleshooting,Pipelines,Generally Accepted Accounting Principles (GAAP),Piping,Tax,Financial Statements,OHS,Talent Scouting,Interpersonal Communication,Mergers & Acquisitions (M&A),Acquisitions,International Business,Business,Strategic Alliances,Import,Sales Operations,Travel Arrangements,Financial Accounting,International Financial Reporting Standards (IFRS),Income Tax,Clerical Skills,Design,Planning,Decision-Making,Email,Command,Army,Engineers,Productivity Software,Purchase Management,Sellers,Flexible Schedule,Project Finance,Automation,Cabling,Photography,Process Management,Control Room,Electricity,Maintenance Management,Business Process Management,Supervisory Skills,Marketing Communications,Online Advertising,Art Direction,Creative Direction,Retail,Strategic Initiatives,Ports,Customer Relationship Management (CRM),Internal Communications,Occupational Health,Risk Assessment,Industrial Safety,Mineral Exploration,Structural Geology,ISO 14001,Computer-Aided Design (CAD),Accounts Payable,G/L Reconciliations,Invoicing,Internal Audit,Testing,Workplace Safety,Interpersonal Relationships,Laboratory Skills,Direct Sales,Architectural Lighting,Lighting,Go-to-market Strategy,Distribution,LED Lighting Systems,Lighting Design,Banking,Credit Analysis,Risk Management,Portuguese,Foreign Languages,Business Valuation,Impact Investing,Environmental Impact Assessment,Energy Industry,Email Marketing,Marketing Management,Business Process Improvement,Materials Management,People Management,Creative Problem Solving,Business Administration,Interpersonal Skills,Market Research,Market Analysis,Customer Acquisition,Financial Services,Production Planning,Cost Reduction,Purchase Orders,Material Requirements Planning (MRP),Microbiology,Business Intelligence (BI),Enterprise Resource Planning (ERP),Microsoft SQL Server,SQL,Business Process,MySQL,Oracle Database,HTML,Manufacturing Engineering,Contemporary Art,Fine Art,Industrial Engineering,Cross-functional Team Leadership,B2B Marketing,Visio,B2B2C,Google Ads,IBM SPSS,Online Marketing,Managerial Finance,Oil & Gas Industry,Entrepreneurship,Spreadsheets,Philosophy,Statistics,Pre-construction,Design-Build,EPC,Management Consulting,Quality Management,HTML5,PostgreSQL,SAP2000,Surveillance,Security Management,Security Operations,Access Control,Closed-Circuit Television (CCTV),Private Investigations,PHP Frameworks,jQuery,Chemistry,Python (Programming Language),OpenERP,Software Development,GitHub,PhpMyAdmin,Node.js,ERP Software,DevOps,Web Services API,Flask,Genexus,Unified Modeling Language (UML),Scrum,JavaServer Faces (JSF),JUnit,IT Service Management,Network Administration,Computer Hardware,Customs Regulations,Customer Communication,English as a Second Language (ESL),International Trade,Vendor Management,Relational Databases,Proposal Writing,Office 365,SharePoint,Consulting,Cloud Computing,C#,Integration,Performance Marketing,Facilitation,E-commerce,Digital Media,Pricing Strategy,Social Media Consulting,Prevention,Job Safety,Financial Risk,Brazilian Portuguese,University Teaching,Investment Advisory,Corporate Governance,Databases,Mathematics,Board of Directors,Credit,Content Management Systems (CMS)
HOLCIM ECUADOR,73,100,88,44,48,34,65,45,81,,37,,57,,69,45,43,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIENDAS INDUSTRIALES ASOCIADAS TIA,124,100,113,91,68,55,61,65,56,52,56,,54,43,44,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"UNIÓN CEMENTERA NACIONAL, UCEM",33,55,51,19,38,,37,19,36,16,28,,26,,27,26,14,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPWORLD POSORJA,"1,340","2,043","1,753",964,"1,107","1,197",,,"1,310",,,"1,637","1,146",,"1,194",,,,"1,055",,,,,,,,,,,,,,,,,,,,,,,"1,558","1,199","1,040",975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA FABRIL,124,154,152,59,80,70,128,53,88,72,70,59,106,,99,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CERVECERIA NACIONAL CN,267,275,281,139,153,162,201,134,157,110,118,116,169,,159,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACERIA DEL ECUADOR CA ADELCA.,48,90,80,25,50,,53,37,53,15,35,,39,,38,28,25,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPANIA GENERAL DE COMERCIO Y MANDATO SOCIEDAD ANONIMA,110,109,104,34,69,45,69,,61,56,55,50,55,,58,,42,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISTRIBUIDORA FARMACEUTICA ECUATORIANA (DIFARE),302,293,279,152,164,127,199,102,162,135,144,104,156,,156,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMPACADORA GRUPO GRANMAR   EMPAGRAN,26,27,28,13,21,12,20,12,19,,15,,11,,14,,9,,,,,10,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOCIEDAD AGRICOLA E INDUSTRIAL SAN CARLOS SA,48,66,69,,40,32,50,25,40,,26,28,32,,42,16,29,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEGOCIOS INDUSTRIALES REAL N.I.R.,123,162,171,73,105,75,121,,101,52,76,54,114,,90,,71,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REYBANPAC REY BANANO DEL PACIFICO C.L.,57,87,92,25,56,,69,31,54,33,42,30,48,,45,,33,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALMACENES DE PRATI SA,197,180,170,105,112,75,112,71,69,89,88,74,103,,83,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTIE- PHOENIX TOWER INTERNATIONAL ECUADOR,96,141,127,66,64,88,108,74,119,,67,100,105,,108,,80,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GISIS,7,7,8,,5,4,8,3,7,,4,,6,,8,,5,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERNATIONAL WATER SERVICES ( GUAYAQUIL ) INTERAGUA C. LTDA.,42,73,66,33,36,23,34,28,48,,28,,21,,16,31,,,21,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALMACENES JUAN ELJURI CIA. LTDA.,60,54,53,17,25,25,46,,30,30,23,29,31,,39,,26,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GERARDO ORTIZ E HIJOS C LTDA,68,67,65,23,27,30,53,,43,39,23,34,43,,44,,31,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTECON GUAYAQUIL,48,56,50,21,28,21,38,30,37,,23,,34,,29,,25,,,,,,,,,,,,,,,,,,,,,,,,17,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAQUINARIAS Y VEHICULOS   MAVESA,143,137,131,38,69,45,96,,78,73,56,62,86,,98,,56,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPERADORA Y PROCESADORA DE PRODUCTOS MARINOS OMARSA SA,100,137,143,85,73,70,92,64,84,,58,54,78,,59,,,,,,,,,,,,,,,49,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOVACERO S.A,72,99,91,35,48,40,61,43,72,,37,,58,,41,37,38,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FARMACIAS Y COMISARIATOS DE MEDICINAS SA FARCOMED,2,3,2,,,1,,2,2,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
